group_set_id,output_set_id,SummaryId,GroupPeriod,Period,group_event_set_id,EventId,Loss,LossType
0,0,1,1105,454,1,652,1319319.8942044973,2
0,0,1,1114,710,1,1021,312910.30999551713,2
0,0,1,1115,462,1,666,27945.453221763273,2
0,0,1,1117,492,1,704,508603.8930752935,2
0,0,1,1121,548,1,785,19521.055591202166,2
0,0,1,1124,652,1,935,363344.9392559305,2
0,0,1,1129,198,1,289,465448.095947966,2
0,0,1,1129,198,1,290,99275.95447876185,2
0,0,1,1129,198,1,291,1374157.4083053395,2
0,0,1,1135,148,1,213,84330.6779740149,2
0,0,1,1138,812,1,1188,440130.0872901678,2
0,0,1,1140,765,1,1112,343797.4649890289,2
0,0,1,1140,765,1,1114,541571.0902072638,2
0,0,1,1143,229,1,321,95261.18912798038,2
0,0,1,1154,597,1,847,54953.1555524023,2
0,0,1,1154,597,1,848,83156.20348243766,2
0,0,1,1155,629,1,898,1107503.9316654056,2
0,0,1,1157,874,1,1267,439110.82888138294,2
0,0,1,1159,962,1,1392,260370.7061778307,2
0,0,1,1160,345,1,487,1377.0836225874173,2
0,0,1,1161,745,1,1081,381635.7353144288,2
0,0,1,1161,745,1,1082,559029.380192697,2
0,0,1,1168,599,1,855,7380.171823287321,2
0,0,1,1170,839,1,1225,83741.18134512799,2
0,0,1,1170,839,1,1226,28221.203155109746,2
0,0,1,1171,134,1,183,118761.0076912567,2
0,0,1,1173,692,1,997,49295.365172121084,2
0,0,1,1176,985,1,1427,225025.56523605436,2
0,0,1,1183,840,1,1227,28950.641045548033,2
0,0,1,1194,618,1,885,93820.72095220094,2
0,0,1,1198,968,1,1405,368842.15996801853,2
0,0,1,1199,280,1,394,25814.96555490303,2
0,0,1,1204,288,1,402,127282.27937901657,2
0,0,1,1205,903,1,1309,0.0,2
0,0,1,1207,244,1,339,205198.24401604757,2
0,0,1,1210,598,1,851,6175.158964724465,2
0,0,1,1210,598,1,853,3143.313305974703,2
0,0,1,1210,598,1,854,20139.1780337088,2
0,0,1,1211,86,1,125,67606.8181622488,2
0,0,1,1212,771,1,1120,79841.7614736557,2
0,0,1,1215,8,1,12,287754.7029748261,2
0,0,1,1219,209,1,301,1871508.9650976658,2
0,0,1,1228,539,1,768,406858.3762783706,2
0,0,1,1229,669,1,962,155716.51376064122,2
0,0,1,1229,669,1,965,94178.03700676933,2
0,0,1,1234,558,1,800,382106.63863393664,2
0,0,1,1242,241,1,335,260913.35449583828,2
0,0,1,1242,241,1,336,354938.26072119176,2
0,0,1,1246,505,1,718,55607.70063495918,2
0,0,1,1256,943,1,1368,406627.41891304683,2
0,0,1,1257,494,1,706,44135.06959206433,2
0,0,1,1258,337,1,477,436349.9279095307,2
0,0,1,1259,553,1,791,459990.0683911294,2
0,0,1,1259,553,1,793,482295.62309239805,2
0,0,1,1261,376,1,524,75370.7648966229,2
0,0,1,1269,530,1,749,60970.63487383723,2
0,0,1,1272,358,1,502,68297.05393139181,2
0,0,1,1274,484,1,693,36082.81622157496,2
0,0,1,1274,484,1,695,501148.3027730882,2
0,0,1,1276,464,1,671,26387.373509415193,2
0,0,1,1281,146,1,211,139311.52187775262,2
0,0,1,1289,94,1,134,721732.6753707826,2
0,0,1,1291,508,1,720,619341.7871545851,2
0,0,1,1294,341,1,485,305469.3238366172,2
0,0,1,1299,169,1,249,25186.028017196804,2
0,0,1,1302,475,1,684,153928.63746241853,2
0,0,1,1303,306,1,423,120713.9730581633,2
0,0,1,1305,777,1,1127,197789.49576485157,2
0,0,1,1307,971,1,1407,234494.76753474772,2
0,0,1,1313,681,1,982,843141.2001124136,2
0,0,1,1318,611,1,874,336516.24864271283,2
0,0,1,1319,137,1,187,7802.634323038801,2
0,0,1,1321,842,1,1229,675307.5006786287,2
0,0,1,1325,82,1,120,236356.16430376843,2
0,0,1,1328,167,1,244,57324.44211436891,2
0,0,1,1332,702,1,1011,500107.8039550632,2
0,0,1,1334,308,1,424,1136451.0688319132,2
0,0,1,1337,219,1,309,483702.71380740404,2
0,0,1,1337,219,1,310,377875.0802088827,2
0,0,1,1346,786,1,1142,362167.77886612713,2
0,0,1,1346,786,1,1144,159885.5579123348,2
0,0,1,1354,356,1,500,1897111.5314142108,2
0,0,1,1356,931,1,1348,289700.7896750048,2
0,0,1,1359,293,1,408,1924111.5480102003,2
0,0,1,1362,31,1,48,161822.26024740282,2
0,0,1,1363,833,1,1221,79062.64111652432,2
0,0,1,1364,118,1,166,411681.2326037884,2
0,0,1,1368,502,1,713,1880049.0427908897,2
0,0,1,1368,502,1,714,1919141.3606011271,2
0,0,1,1371,922,1,1332,69406.61820928768,2
0,0,1,1374,890,1,1294,764872.222578071,2
0,0,1,1375,159,1,233,1930000.0,2
0,0,1,1377,361,1,506,15065.393274589474,2
0,0,1,1379,769,1,1117,290643.8141579442,2
0,0,1,1381,249,1,345,256679.06645693257,2
0,0,1,1382,432,1,631,170456.2517434472,2
0,0,1,1384,353,1,497,559873.0308701545,2
0,0,1,1384,353,1,498,93092.35521978885,2
0,0,1,1386,422,1,603,162525.4513343759,2
0,0,1,1387,852,1,1239,11429.324140706269,2
0,0,1,1389,915,1,1322,308193.1935068369,2
0,0,1,1398,604,1,864,1751874.0590981748,2
0,0,1,1405,884,1,1285,325161.49990463257,2
0,0,1,1408,252,1,349,281251.30016994476,2
0,0,1,1408,252,1,350,28361.790476266884,2
0,0,1,1412,174,1,256,417.01832214912343,2
0,0,1,1418,676,1,974,178986.38179256718,2
0,0,1,1419,864,1,1255,142270.82155573368,2
0,0,1,1420,69,1,105,28254.50568906991,2
0,0,1,1422,404,1,566,1930000.0651455224,2
0,0,1,1424,575,1,828,0.0,2
0,0,1,1427,637,1,909,20236.958145511275,2
0,0,1,1427,637,1,910,49951.4671876169,2
0,0,1,1429,763,1,1105,367637.9476766288,2
0,0,1,1429,763,1,1107,187617.30469462276,2
0,0,1,1437,756,1,1094,183493.5836725235,2
0,0,1,1437,756,1,1095,3927.9077393057855,2
0,0,1,1438,960,1,1391,532942.3733458817,2
0,0,1,1439,319,1,447,237947.05286720395,2
0,0,1,1441,574,1,825,622856.6289153099,2
0,0,1,1445,228,1,320,25023.926190541453,2
0,0,1,1447,614,1,877,249163.12911068276,2
0,0,1,1452,577,1,830,357423.14620902855,2
0,0,1,1456,560,1,805,68635.48693677987,2
0,0,1,1458,631,1,902,56653.03156009442,2
0,0,1,1465,449,1,647,110702.12406638745,2
0,0,1,1465,449,1,648,144871.83523184265,2
0,0,1,1467,738,1,1066,78436.48148645007,2
0,0,1,1470,953,1,1384,1293972.9601067603,2
0,0,1,1472,106,1,149,44156.74741051236,2
0,0,1,1474,384,1,543,349807.4404573068,2
0,0,1,1476,413,1,590,3510.29656637906,2
0,0,1,1478,999,1,1446,142061.08757138625,2
0,0,1,1480,25,1,41,308778.9986401051,2
0,0,1,1480,25,1,43,1930000.0,2
0,0,1,1481,657,1,944,311005.1624355614,2
0,0,1,1485,897,1,1303,325302.8876271546,2
0,0,1,1485,897,1,1305,310256.7494772449,2
0,0,1,1488,872,1,1262,262793.0107460618,2
0,0,1,1488,872,1,1265,263786.12459423393,2
0,0,1,1490,333,1,467,10834.092049590266,2
0,0,1,1494,2,1,2,427028.3618310136,2
0,0,1,1494,2,1,3,1930000.0,2
